#;Kode;PST;GI/Penghantar;Functloc;ID;SID;Merk;Type;Volt;Phasa;Penempatan;Line;Ket.;Attribute 1;Attribute 2;Attribute 3;Attribute 4;Attribute 5;Attribute 6;Attribute 7;Attribute 8
96;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0009;MJ351816966900000049;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
97;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0009;MJ351816967900000050;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
98;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0009;MJ351816968900000051;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
99;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816969900000052;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
100;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816970900000053;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
101;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816971900000054;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
102;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816972900000055;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
103;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816973900000056;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
104;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816974900000057;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
105;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816975900000058;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
106;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816976900000059;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
107;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816977900000060;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
108;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816978900000061;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
109;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816979900000062;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
110;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816980900000063;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
111;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816981900000064;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
112;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816982900000065;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
113;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816983900000066;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
114;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816984900000067;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
115;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816985900000068;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
116;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816986900000069;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
117;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816987900000070;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
118;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816988900000071;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
119;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0014;MJ351816989900000072;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
120;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816990900000073;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
121;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816991900000074;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
122;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816992900000075;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
123;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816993900000076;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
124;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816994900000077;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
125;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816995900000078;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
126;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816996900000079;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
127;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816997900000080;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
128;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816998900000081;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
129;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351816999900000082;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
130;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817000900000083;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
131;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817001900000084;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
132;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817002900000085;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
133;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817003900000086;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
134;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817004900000087;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
135;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817005900000088;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
136;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817006900000089;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
137;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817007900000090;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
138;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817008900000091;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
139;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817009900000092;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
140;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817010900000093;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
141;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817011900000094;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
142;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817012900000095;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
143;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0018;MJ351817013900000096;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
144;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817014900000097;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
145;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817015900000098;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
146;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817016900000099;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
147;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817017900000100;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
148;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817018900000101;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
149;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817019900000102;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
150;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817020900000103;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
151;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817021900000104;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
152;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817022900000105;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
153;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817023900000106;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
154;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817024900000107;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
155;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817025900000108;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
156;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817026900000109;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
157;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817027900000110;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
158;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817028900000111;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
159;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817029900000112;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
160;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817030900000113;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
161;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817031900000114;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
162;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817032900000115;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
163;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817033900000116;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
164;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817034900000117;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
165;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817035900000118;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
166;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817036900000119;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
167;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0022;MJ351817037900000120;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
168;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817038900000121;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
169;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817039900000122;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
170;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817040900000123;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
171;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817041900000124;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
172;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817042900000125;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
173;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817043900000126;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
174;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817044900000127;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
175;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817045900000128;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
176;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817046900000129;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
177;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817047900000130;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
178;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817048900000131;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
179;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817049900000132;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
180;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817050900000133;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
181;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817051900000134;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
182;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817052900000135;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
183;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817053900000136;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
184;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817054900000137;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
185;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817055900000138;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
186;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817056900000139;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
187;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817057900000140;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
188;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817058900000141;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
189;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817059900000142;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
190;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817060900000143;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
191;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0032;MJ351817061900000144;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #2;-;-;-;-;-;-;-;-;-
192;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817062900000145;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
193;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817063900000146;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
194;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817064900000147;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
195;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817065900000148;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
196;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817066900000149;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
197;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817067900000150;N/A;-;N/A;500;T;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
198;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817068900000151;N/A;-;N/A;500;R;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
199;MJ;Midspan Joint;TRS 500kV MUARATAWAR-SUKATANI;SPAN SUTET 500kV MRTWR-SKTNI #0036;MJ351817069900000152;N/A;-;N/A;500;S;-;TRS 150kV MUARATAWAR-SUKATANI #1;-;-;-;-;-;-;-;-;-
